date,stock,open,high,low,close,volume,target_close_h1
2024-01-26,BBRI,4347.215280277937,4367.156634774626,4307.332571284563,4327.27392578125,185244400,4446.921875
2024-01-29,BBRI,4307.332399103139,4446.921875,4307.332399103139,4446.921875,145629600,4486.80419921875
2024-01-30,BBRI,4407.038791232639,4506.745551215278,4367.156087239584,4486.80419921875,150513700,4546.62841796875
2024-01-31,BBRI,4566.569770679139,4606.4524760999175,4526.68706525836,4546.62841796875,245117200,4586.51123046875
2024-02-01,BBRI,4606.452583644701,4626.393936820652,4566.569877292799,4586.51123046875,156633900,4666.27685546875
2024-02-02,BBRI,4626.394147302351,4666.27685546875,4586.511439135951,4666.27685546875,177209700,4606.45263671875
2024-02-05,BBRI,4626.393990124459,4646.335343530168,4586.5112833130415,4606.45263671875,113760000,4646.33544921875
2024-02-06,BBRI,4706.159510796674,4706.159510796674,4626.394095359442,4646.33544921875,126704300,4666.27685546875
2024-02-07,BBRI,4666.27685546875,4706.159563635149,4646.33550138555,4666.27685546875,147005300,4805.8662109375
2024-02-12,BBRI,4686.218089503372,4805.8662109375,4666.276735931016,4805.8662109375,171514600,4785.92529296875
2024-02-13,BBRI,4825.808003743489,4825.808003743489,4746.042582194011,4785.92529296875,145852200,4885.6318359375
2024-02-15,BBRI,5005.279962531888,5005.279962531888,4865.690481505102,4885.6318359375,308685100,4905.57275390625
2024-02-16,BBRI,4905.57275390625,4945.45545922256,4885.631401248094,4905.57275390625,130814400,4865.6904296875
2024-02-19,BBRI,4885.631783907531,4925.514492347593,4845.749075467469,4865.6904296875,111382900,5025.22119140625
2024-02-20,BBRI,4925.514421735492,5025.22119140625,4925.514421735492,5025.22119140625,160872600,5025.22119140625
2024-02-21,BBRI,5045.162545340402,5085.045253208706,4965.397129603795,5025.22119140625,168423000,4985.33837890625
2024-02-22,BBRI,4985.33837890625,5025.2210859375,4965.397025390625,4985.33837890625,100256000,4885.6318359375
2024-02-23,BBRI,4885.6318359375,4925.514544802296,4825.807772640306,4885.6318359375,148643000,4925.51416015625
2024-02-26,BBRI,4865.69010153087,4945.4555130313765,4845.748748655744,4925.51416015625,98920800,4885.6318359375
2024-02-27,BBRI,4885.6318359375,4945.455899234694,4885.6318359375,4885.6318359375,99187500,4965.39697265625
2024-02-28,BBRI,4865.690206137048,4965.39697265625,4865.690206137048,4965.39697265625,97236700,4885.6318359375
2024-02-29,BBRI,4905.573190369898,4945.455899234694,4885.6318359375,4885.6318359375,173774600,4885.6318359375
2024-03-01,BBRI,4925.514544802296,4925.514544802296,4845.749127072704,4885.6318359375,76286400,4825.8076171875
2024-03-04,BBRI,4885.631678557593,4885.631678557593,4825.8076171875,4825.8076171875,70354900,4885.6318359375
2024-03-05,BBRI,4865.690481505102,4925.514544802296,4845.749127072704,4885.6318359375,115084600,4945.45556640625
2024-03-06,BBRI,4865.690154044859,4945.45556640625,4865.690154044859,4945.45556640625,84108800,4965.39697265625
2024-03-07,BBRI,4945.4556193524095,5005.279679263931,4945.4556193524095,4965.39697265625,117724700,5065.103515625
2024-03-08,BBRI,5005.279458353839,5104.986220472441,4985.338105930118,5065.103515625,163060000,5104.986328125
2024-03-13,BBRI,5065.103622436523,5144.869033813477,5065.103622436523,5104.986328125,195173100,5092.56494140625
2024-03-14,BBRI,5113.266424907901,5133.967908409552,5009.759007399644,5092.56494140625,271254000,4947.6552734375
2024-03-15,BBRI,4968.356759937239,5030.461219436455,4926.953786937762,4947.6552734375,305995800,4968.35693359375
2024-03-18,BBRI,4968.35693359375,5051.16288248698,4947.655446370442,4968.35693359375,110564700,4968.35693359375
2024-03-19,BBRI,4968.35693359375,5009.759908040364,4947.655446370442,4968.35693359375,114338600,5051.162109375
2024-03-20,BBRI,4968.356173155738,5051.162109375,4968.356173155738,5051.162109375,120885400,5051.162109375
2024-03-21,BBRI,5113.266561539447,5133.968045594263,5051.162109375,5051.162109375,136020000,5071.86376953125
2024-03-22,BBRI,5009.759315210459,5071.86376953125,5009.759315210459,5071.86376953125,46529200,5175.37158203125
2024-03-25,BBRI,5175.37158203125,5175.37158203125,5071.864150390625,5175.37158203125,115729600,5216.7744140625
