date,stock,open,high,low,close,volume
2023-10-17,BBCA,8089.023071971019,8111.368439573149,7999.641601562499,7999.6416015625,59606000
2023-10-18,BBCA,7977.295865333686,7999.641231903249,7910.259765625,7910.259765625,50919200
2023-10-19,BBCA,7887.915503627232,7910.260873325893,7820.87939453125,7820.87939453125,89509700
2023-10-20,BBCA,7798.534094000261,8066.6785327624475,7798.534094000261,8021.98779296875,64554500
2023-10-23,BBCA,7932.605132194562,7977.295865333686,7910.259765625,7910.259765625,50633500
2023-10-24,BBCA,7843.2255859375,7932.607074096332,7843.2255859375,7843.2255859375,76963200
2023-10-25,BBCA,7887.915219245158,7977.296694817342,7887.915219245158,7932.60595703125,54748400
2023-10-26,BBCA,7977.296641352525,7999.642010095809,7798.53369140625,7798.53369140625,63199400
2023-10-27,BBCA,7798.534335432381,7865.570447198276,7776.18896484375,7776.18896484375,52450700
2023-10-30,BBCA,7776.187566207627,7910.259765625,7776.187566207627,7910.259765625,51958200
2023-10-31,BBCA,7865.5701339285715,7887.915503627232,7798.534024832589,7820.87939453125,64907600
2023-11-01,BBCA,7820.8793462708945,7843.224715831669,7686.80712890625,7686.80712890625,67027600
2023-11-02,BBCA,7798.53293277719,7954.950498764125,7798.53293277719,7910.259765625,56050900
2023-11-03,BBCA,7977.296540335323,7999.6419087956465,7910.260434954354,7954.951171875,60414100
2023-11-06,BBCA,8021.987331664364,8089.0234375,7999.641963052486,8089.0234375,84994200
2023-11-07,BBCA,8044.333162865599,8066.6785327624475,7954.951683278203,8021.98779296875,60648200
2023-11-08,BBCA,7999.642754448784,8044.33349609375,7954.952012803819,8044.33349609375,31829300
2023-11-09,BBCA,7954.952012803819,8089.024237738715,7954.952012803819,8044.33349609375,46076800
2023-11-10,BBCA,7999.642376172982,8044.333115704674,7887.91552734375,7887.91552734375,50754600
2023-11-13,BBCA,7932.60595703125,7977.296694817342,7910.260588138204,7932.60595703125,20827700
2023-11-14,BBCA,7954.951992515756,7999.6427340467435,7932.606621750262,7977.29736328125,37195700
2023-11-15,BBCA,8021.987331664364,8089.0234375,7999.641963052486,8089.0234375,84977900
2023-11-16,BBCA,8089.022310283231,8111.36767578125,7999.64084829115,8111.36767578125,48714300
2023-11-17,BBCA,8066.67694478521,8111.36767578125,8021.9862137891705,8111.36767578125,57050500
2023-11-20,BBCA,8021.987432603433,8066.678170389525,7932.60595703125,7932.60595703125,49216000
2023-11-21,BBCA,7887.916330016917,7954.95244613604,7843.2255859375,7843.2255859375,107614800
2023-11-22,BBCA,7843.224481459067,7932.60595703125,7843.224481459067,7932.60595703125,40364800
2023-11-23,BBCA,7910.261250984769,8021.988104812237,7910.261250984769,7977.29736328125,55542100
2023-11-24,BBCA,7977.29736328125,8021.988104812237,7954.951992515756,7977.29736328125,43631900
2023-11-27,BBCA,7954.951325924296,7999.642063710387,7932.60595703125,7932.60595703125,35679000
2023-11-28,BBCA,7932.60595703125,7999.642063710387,7910.260588138204,7932.60595703125,69070600
2023-11-29,BBCA,7954.951171875,7999.6419087956465,7954.951171875,7954.951171875,54715600
2023-11-30,BBCA,7977.297053175052,8021.98779296875,7954.951683278203,8021.98779296875,205312100
